,Unnamed: 0,id,nimi,kategooria,hind,vana_hind,soodus
6418,8498,981741,šokolaadi-koorejäätis küpsist.300g 0.5l,SH-4-1-8,4.49,,"
"
6419,8457,403184,ihupiim bübchen beebile 0.2l,SH-5-1-1,4.49,,"
"
6420,8432,182557,mitmeviljasai viilutatud glut.vaba schär 0.3kg,SH-13-1-3,4.49,,"
"
6421,8452,299741,lõhemass 1kg külmutatud,SH-4-2-10,4.49,,"
"
6422,8414,274561,broileri kintsuliha õrnsoolatud tallegg kg,SH-8-9-25,4.49,,"
"
6423,8425,979053,veiselihasnäkid teryaki eco 0.04kg,SH-8-15,4.49,,"
"
6424,8426,978757,pardimaksa patee 0.16kg,SH-8-18,4.49,,"
"
6425,8429,904532,värsked datlid selection by rimi 0.6kg,SH-12-5-28,4.49,,"
"
6426,8430,7253237,pehmik ty nina valge hiir võtmehoidja,SH-5-5-14,4.49,,"
"
6427,8431,193455,sai seemnetega viilutatud glutv schär 0.35kg,SH-13-1-3,4.49,,"
"
6428,8433,801145,kohv lahustuv vespucci 0.2kg,SH-13-9-47,4.49,,"
"
6429,8435,284248,mereandide kokteil külmutatud asc 210 0.17kg,SH-4-2-12,4.49,,"
"
6430,8436,7189762,koeramaius bestfriend kana&part ca 0.1kg,SH-7-2-5,4.49,,"
"
6431,8453,292715,täissuitsuvorst saaremaa 0.22kg,SH-8-13,4.49,,"
"
6432,8439,994268,saksa suupistete komplekt breu 0.08kg,SH-8-15,4.49,,"
"
6433,8442,206045,räimerullid küüslaugu marinaadis 0.4kg,SH-8-16-21,4.49,,"
"
6434,8443,925824,heeringafilee peediga talumehe 0.5kg,SH-8-16-20,4.49,,"
"
6435,8444,106742,puuv.vahuvein sovetskoje polusladkoje 0.75l,SH-1-10-25,4.49,,"
"
6436,8445,810531,maheseedriseemned i love eco 0.06kg,SH-9-4-10,4.49,,"
"
6437,8446,132356,närimiskommide segu drako mix 0.42kg,SH-9-3-2,4.49,,"
"
6438,8447,185932,õunamahl frutigo 3l,SH-3-8-1,4.49,,"
"
6439,8448,810501,sarapuupähklimääre i love eco 0.35kg,SH-13-10-62,4.49,,"
"
6440,8449,916800,juust old saare 6 kuud mo saaremaa 0.28kg,SH-11-3-19,4.49,,"
"
6441,8450,812094,vannamei viburhännak kooritud rimi 0.2kg,SH-4-2-12,4.49,,"
"
6442,8451,135038,muu piiritusjook pipra kibe naps 35% 0.2l,SH-1-5,4.49,,"
"
6443,8440,1006521,suhkruasendaja pakid steviaga canderel 0.075kg,SH-13-13-85,4.49,,"
"
6444,8523,949673,seasašlõkk äädikamarinaadis,SH-8-14-20,4.5,,"
"
6445,8522,948358,juust emmentaler kg,SH-11-3-19,4.5,,"
"
6446,8521,949669,broileri poolkoivad adžika marinaadis,SH-8-30-1,4.5,,"
"
6447,8520,903167,mahe toortatrajahu tõrvaaugu 1kg,SH-19-4,4.5,,"
"
6448,8519,903165,mahe toortatratang tõrvaaugu 1kg,SH-19-4,4.5,,"
"
6449,8524,166218,batoonikesed kalev kaseke kg,SH-9-3,4.52,,"
"
6450,8525,938853,letšo pip 0.5kg,SH-19-5,4.54,,"
"
6451,8537,124142,kivisool jämedateraline santa maria 0.14kg,SH-13-12-77,4.55,,"
"
6452,8536,903193,mahe rüpsiõli tammejuure 0.5l,SH-19-5,4.55,,"
"
6453,8534,123657,kohv jahvatat presskannu paulig classic 0.5kg,SH-13-9-44,4.55,,"
"
6454,8532,123656,kohv jahvat filterkannu paulig classic 0.5kg,SH-13-9-44,4.55,,"
"
6455,8531,155954,mahe kolme mündi tee tammetalu 0.02kg,SH-19-7,4.55,,"
"
6456,8535,200794,sea välisfilee rakvere kg,SH-8-14-25,4.55,,"
"
6457,8529,180900,maasikamoos põltsamaa 0.38kg,SH-13-10-54,4.55,,"
"
6458,8528,155967,mahe õhtutee tammetalu 0.02kg,SH-19-7,4.55,,"
"
6459,8527,975807,suitsune ürdisool tammetalu 0.085kg,SH-19-4,4.55,,"
"
6460,8526,266295,juust atleet originaal valio 0.35kg,SH-11-3-19,4.55,,"
"
6461,8530,975936,puraviku ürdisool tammetalu 0.085kg,SH-19-4,4.55,,"
"
6462,8538,166118,vahvlikommid kalev ananass kg,SH-9-3,4.58,,"
"
6463,8617,108246,maitsekohv irish cream gurman's 0.125kg,SH-13-9-44,4.59,,"
"
6464,8605,958748,kiievi kotlet tallegg 0.3kg,SH-8-12-30,4.59,,"
"
6465,8609,944372,romsteegi viil eesti rohumaaveis 0.2kg,SH-8-21,4.59,,"
"
6466,8610,257940,sinihallitusjuust blue castello 0.15kg,SH-11-3-12,4.59,,"
"
6467,8611,808696,astelpaju sügavkülmutatud rimi 400g,SH-4-3-15,4.59,,"
"
6468,8612,808773,salatijuust rimi 40% 0.5kg,SH-11-3-10,4.59,,"
"
6469,8614,193544,kohvijook lahustuv 3in1 classic nescafe 0.33kg,SH-13-9-47,4.59,,"
"
6470,8615,197843,õunaäädikas kurkumi ja ingveriga detox 0.5l,SH-13-19-109,4.59,,"
"
6471,8616,101399,rapsiõli amphora 1l,SH-13-19-111,4.59,,"
"
6472,8618,109510,kohv šokolaadimaitseline gurmans 0.126kg,SH-13-9-44,4.59,,"
"
6473,8629,192959,piimašokolaad sarapuupähklitega marabou 0.25kg,SH-9-9-20,4.59,,"
"
6474,8620,138269,marmelaadikommid finlandia fazer 0.26kg,SH-9-6-7,4.59,,"
"
6475,8621,809910,veise tagaosasteik selection 0.2kg,SH-8-21,4.59,6.99,"regular
"
6476,8623,965936,surimi sushi pulgad jahut 0.5kg,SH-8-7,4.59,,"
"
6477,8624,293908,juust forte speciale valio 0.18kg,SH-11-3-19,4.59,,"
"
6478,8625,7165924,niisked salvrätikud eco by naty 42tk,SH-5-1-2,4.59,,"
"
6479,8626,7165905,niisked salvrätikud  eco by naty 56tk,SH-5-1-2,4.59,,"
"
6480,8604,163749,mesi ingveriga jõumees 0.3kg,SH-13-10-53,4.59,,"
"
6481,8638,920467,hinkaalid külmutatud  vici 0.4kg,SH-4-7-25,4.59,,"
"
6482,8639,101373,viin saaremaa 40% 0.2l,SH-1-13,4.59,,"
"
6483,8619,192995,piimašokolaad daim marabou 0.25kg,SH-9-9-20,4.59,,"
"
6484,8602,812781,kassieine nutribalance sensit täissööt 0.8kg,SH-7-1-3,4.59,,"
"
6485,8608,941057,täissuitsuvorst pepperoni oskar 0.21kg,SH-8-13,4.59,,"
"
6486,8600,1370874,õuna-mangomahl põltsamaa värske 0.75l,SH-12-8-35,4.59,,"
"
6487,8601,1370905,õlu nanopruul barrel roll 8% 0.33l pudel,SH-1-6,4.59,,"
"
6488,8545,994334,ahjupeekon maks&moorits 0.5kg,SH-8-14-20,4.59,,"
"
6489,8546,1008834,päevalilleõli rafineeritud naturals 1l,SH-13-19-110,4.59,,"
"
6490,8547,7237810,jääsulataja bottari -60,SH-15-2-10,4.59,,"
"
6491,8548,7275158,lima crystal pearl mr.boo 0.35kg,SH-5-5-6,4.59,,"
"
6492,8552,976200,sink pancetta viilutatud veroni 0.11kg,SH-8-23,4.59,,"
"
6493,8553,7217794,kassitoit friskies kanaga 0kg,SH-7-1-1,4.59,,"
"
6494,8556,1004058,pastakaste bolognese tartu mill 0.34kg,SH-13-16-20,4.59,,"
"
6495,8557,933485,filotainas mantinga 0.45kg,SH-4-6-24,4.59,,"
"
6496,8560,813206,muu p.jook bartenders club sp drink 36% 0.2l,SH-1-1,4.59,,"
"
6497,8561,1005994,mustikamoos steviaga magusainetega good 0.33kg,SH-13-1-1,4.59,,"
"
6498,8539,1000697,kohv jahvatatud classic cremoso paulig 0.5kg,SH-13-9-44,4.59,6.49,"loyalty
"
6499,8572,7270894,org täist tatrapuder fleur alpine 4k 0.175kg,SH-5-6-20,4.59,,"
"
6500,8585,7062776,õhuvärskendaja wb vanilla (pudel),SH-15-2-11,4.59,,"
"
6501,8586,7062777,õhuvärskendaja wb forest fruit (pudel),SH-15-2-11,4.59,,"
"
6502,8588,7075432,õhuvärskendaja wunderbaum sport pudel,SH-15-2-11,4.59,,"
"
6503,8589,1367780,alkoholivaba glögi imperial glögg 0.75l,SH-3-8-2,4.59,,"
"
6504,8591,163750,mesi õietolmu ja taruvaiguga jõumees 0.3kg,SH-13-10-53,4.59,,"
"
6505,8592,1002928,vaarika-mustasõstramoos meie mari 0.7kg,SH-13-10-54,4.59,,"
"
6506,8562,979054,veiselihasnäkid traditsioon eco 0.04kg,SH-8-15,4.59,,"
"
6507,8594,1002950,pannkoogimoos meie mari 0.7kg,SH-13-10-54,4.59,,"
"
6508,8599,509946,juuksehari canpol 2 417,SH-5-3,4.59,,"
"
6509,8661,169156,kommid pergale tallinn kg,SH-9-3,4.64,,"
"
6510,8665,103820,päevalilleõli amphora 1l,SH-13-19-110,4.65,,"
"
6511,8663,106488,pastakaste pesto genovese barilla 0.19kg,SH-13-6-28,4.65,,"
"
6512,8666,7189287,joogipudel lastele philips avent 0.2l,SH-5-3,4.67,7.79,"loyalty
"
6513,8667,7189273,joogipudel lastele philips avent 0.2l,SH-5-3,4.67,7.79,"loyalty
"
6514,8695,902430,maits.mahe grillvorst juustuga m&m 0.6kg,SH-8-1-25,4.69,,"
"
6515,8694,280709,põdraliha konserv 0.24kg,SH-8-6,4.69,,"
"
6516,8697,179161,pähklimüsli saaremaa 0.35kg,SH-13-3-16,4.69,,"
"
6517,8698,811902,täisteramüsli rimi datlite kinoaga 0.4kg,SH-13-3-16,4.69,,"
"
6518,8699,186518,kookoskreem vahustamiseks nature's charm 0.4kg,SH-13-11-67,4.69,,"
"
6519,8701,1010816,šokolaadikommid witor square mix 0.2kg,SH-9-3-1,4.69,,"
"
6520,8702,805897,gas.puuv.v.vein bellissimo sparkling 0.75l,SH-1-10-25,4.69,,"
"
6521,8704,923374,koorene juust e-piim 0.4kg,SH-11-3-19,4.69,,"
"
6522,8723,814060,ökoloogiline kookossuhkur i love eco 0.4kg,SH-13-13-85,4.69,,"
"
6523,8707,994006,šnitsel krõbedas rukkipaneeringus m&m 0.5kg,SH-8-14-20,4.69,,"
"
6524,8708,417045,universaalõli wd-40 0.2l,SH-15-2-8,4.69,,"
"
6525,8718,966053,õrnsoola forelli viilud 0.1kg,SH-8-16-21,4.69,,"
"
6526,8721,985800,kana panang riisiga külmutatud 0.35kg,SH-4-5-20,4.69,,"
"
6527,8722,985801,kana magushapus kastmes riisiga 0.35kg,SH-4-5-20,4.69,,"
"
6528,8725,1008912,kohvikapslid papua new guinea l´or 10tk,SH-13-9-45,4.69,,"
"
6529,8693,921953,šokolaadikoorejäätis onu eskimo 1l 0.48kg,SH-4-1-8,4.69,,"
"
6530,8705,138427,šokolaadikommid kinder schoko-bons 0.2kg,SH-9-6-8,4.69,,"
"
6531,8692,298886,vanilliplombiir onu eskimo balbiino 1l 0.48kg,SH-4-1-8,4.69,,"
"
6532,8696,121824,kokteilikirsid punase varrega opies 0.225kg,SH-13-10-60,4.69,,"
"
6533,8690,156323,pastakaste bolognese barilla 0.4kg,SH-13-16-20,4.69,,"
"
6534,8668,101346,ekstra-neitsioliiviõli borges 0.5l,SH-13-19-114,4.69,6.25,"loyalty
"
6535,8669,101347,oliiviõli rafin.-tud extra light borges 0.5l,SH-13-19-108,4.69,6.25,"loyalty
"
6536,8671,940016,jäätisetort after eight 0.75l 0.37kg,SH-4-1-3,4.69,,"
"
6537,8672,1011228,piimašokolaad m&m's jõuluvana 0.1kg,SH-9-3-1,4.69,,"
"
6538,8673,120822,ketšup heinz originaal 0.7kg,SH-13-6-32,4.69,,"
"
6539,8674,7251425,lastešampoon johnson's baby 0.5l,SH-5-1-1,4.69,,"
"
6540,8677,183485,pohlamoos põltsamaa 0.38kg,SH-13-10-54,4.69,,"
"
6541,8678,805194,vein bellissimo red semi sweet 1l,SH-1-11-3,4.69,,"
"
6542,8675,162971,šokolaadifiguur karu lindt 0.1kg,SH-9-3-1,4.69,,"
"
6543,8680,808757,arom.veinijook bellissimo sangria 1l,SH-1-11-1,4.69,,"
"
6544,8681,913222,täissuitsu põdravorst 0.23kg,SH-8-13,4.69,,"
"
6545,8682,939468,pasta-kanalihasalat 0.5kg,SH-16-6,4.69,,"
"
6546,8683,589726,kpn.arom.kv.vahuvein martini asti 0.2l,SH-1-10-25,4.69,,"
"
6547,8691,261820,šašlõkk klassikalises marinaadis 0.6kg,SH-8-14-20,4.69,,"
"
6548,8686,103895,taimetee hipp aniis-ap.till-köömned 0.2kg,SH-5-4,4.69,,"
"
6549,8689,811906,"täisteramüsli rimi šokol.,maasikaga 0.4kg",SH-13-3-16,4.69,,"
"
6550,8679,805236,vein bellissimo white semi sweet 1l,SH-1-11-6,4.69,,"
"
6551,8730,977573,kodune seljanka raaret 0.7kg,SH-19-5,4.7,,"
"
6552,8731,977572,hapukapsaborš raaret 0.7kg,SH-19-5,4.7,,"
"
6553,8732,977555,rassolnik raaret 0.7kg,SH-19-5,4.7,,"
"
6554,8733,955106,külmkuivatatud maasikad laari talu 0.03kg,SH-19-6-1,4.7,,"
"
6555,8738,103501,must tee earl grey ahmad 0.1kg,SH-13-17-95,4.75,,"
"
6556,8737,932460,mahe meie lapse lemmiktee tammetalu 0.025kg,SH-19-7,4.75,,"
"
6557,8735,932451,mahe mustikatee melissiga tammetalu 0.025kg,SH-19-7,4.75,,"
"
6558,8734,948004,lepasuitsu põsesink rakvere vp kg,SH-8-11-20,4.75,,"
"
6559,8736,932454,mahe vaarika-mustas tee piparm tammetalu 0.025kg,SH-19-7,4.75,,"
"
6560,8739,944564,juust andre classic kg,SH-11-3-19,4.76,,"
"
6561,8790,162478,šokolaadikommid kalev parimaid soove 0.186kg,SH-9-6-7,4.79,,"
"
6562,8791,176535,kookosõli külmpr refineer.org amrita 0.2l,SH-13-19-106,4.79,,"
"
6563,8792,165533,kohvijook lahustuv 3in1 jacobs 0.304kg,SH-13-9-47,4.79,,"
"
6564,8795,103999,metsapähkel röstitud 0.2kg,SH-9-4-10,4.79,,"
"
6565,8796,266308,juust eesti valio 27% 0.35kg,SH-11-3-19,4.79,,"
"
6566,8797,205368,viiner lemmik saaremaa 0.44kg,SH-8-22,4.79,,"
"
6567,8801,811295,indonees nuudlid rimi planet 0.5kg,SH-4-5-20,4.79,,"
"
6568,8802,283978,triibuliha marinaadis nõo 0.4kg,SH-8-14-20,4.79,,"
"
6569,8804,171401,ürdisool herbamare mahe 0.25kg,SH-13-12-77,4.79,,"
"
6570,8806,935413,täissuitsuvorst parmigano reggiano juustuga,SH-8-13,4.79,,"
"
6571,8808,803962,sojaoad edamame ica 0.5kg,SH-4-3-14,4.79,,"
"
6572,8814,946392,jalopeno-cheddar juustu pallid külm 0.25kg,SH-4-5-20,4.79,,"
"
6573,8815,972180,paneeritud mozzarella nice´n easy 0.25kg,SH-4-5-20,4.79,,"
"
6574,8817,1005703,piimašok.kommid jõh piimakr.täid.kalev 0.15kg,SH-9-3-1,4.79,,"
"
6575,8818,977004,riisikad soolvees berrymush 0.43kg,SH-19-5,4.79,,"
"
6576,8819,163751,kärjemesi jõumees 0.2kg,SH-13-10-53,4.79,,"
"
6577,8820,180899,vaarikamoos põltsamaa 0.38kg,SH-13-10-54,4.79,,"
"
6578,8822,808727,šokolaadikompvekid rimi seashells 0.25kg,SH-9-6-7,4.79,,"
"
6579,8805,168319,apelsinimahl viljalihaga don simon 2l,SH-3-8-1,4.79,,"
"
6580,8778,136093,tšillikaste magus exotic food 0.87kg,SH-13-11-72,4.79,,"
"
6581,8774,812407,kummikommid treatville jelly beans 0.2kg,SH-9-3-2,4.79,,"
"
6582,8741,178567,roheline tee basilur tea shop 0.1kg,SH-13-17-97,4.79,,"
"
6583,8777,1000278,himaalaja roosa jäme sool 0.454kg,SH-13-12-77,4.79,,"
"
6584,8742,1002935,mesi sireli 0.45kg,SH-13-10-53,4.79,,"
"
6585,8744,975518,jäätis nesquik 0.387l 0.432kg,SH-4-1-6,4.79,,"
"
6586,8747,7174365,beebikäärid canpol 9 813,SH-5-3,4.79,,"
"
6587,8748,1370873,põltsamaa värske apelsinimahl 0.75l,SH-12-8-35,4.79,,"
"
6588,8754,994721,ameerika broilerikintsud rannamõisa 0.67kg,SH-8-9-20,4.79,,"
"
6589,8756,812833,brasiilia pähklid rimi 0.15kg,SH-9-4-10,4.79,,"
"
6590,8757,1011420,müsli šokolaadi ja kookosega emco 0.5kg,SH-13-3-16,4.79,,"
"
6591,8755,169269,šokolaadifiguur üllatusega kinder 0.075kg,SH-9-3-1,4.79,,"
"
6592,8760,1010987,šokolaadifiguur üllatusega kinder roosa 0.075kg,SH-9-3-1,4.79,,"
"
6593,8762,812834,garneel kooritud 100 200 rimi 0.18kg msc,SH-4-2-12,4.79,,"
"
6594,8765,268819,melon galia kg,SH-12-5-22,4.79,,"
"
6595,8766,813908,hele agaavisiirup i love eco ökoloogil 0.25l,SH-13-10-59,4.79,5.99,"loyalty
"
6596,8767,813916,tume agaavisiirup i love eco ökoloogil 0.25l,SH-13-10-59,4.79,5.99,"loyalty
"
6597,8768,277617,veisesüda rimi kg,SH-8-12-40,4.79,,"
"
6598,8769,272466,peekon soolatud m&m kg,SH-8-14-25,4.79,,"
"
6599,8773,963968,bataadi friikartulid maahärra 0.5kg,SH-4-3-13,4.79,,"
"
6600,8758,1010173,komm.segu jõuluseiklus kariibidel kalev 0.35kg,SH-9-3-1,4.79,,"
"
6601,8823,212242,juust cambozola blu 70% kg,SH-11-3-12,4.8,,"
"
6602,8824,132592,sojakaste 43% vähem soola kikkoman 0.15l,SH-13-11-71,4.83,,"
"
6603,8830,124075,kana & liha maitseaine santa maria 0.075kg,SH-13-12-73,4.85,,"
"
6604,8832,134096,hakklihamaitseaine santa maria 0.28kg,SH-13-12-73,4.85,,"
"
6605,8831,124076,tsillisädemed santa maria 0.07kg,SH-13-12-73,4.85,,"
"
6606,8829,966573,kinkepakend mari&šokolaad ecomari 0.1kg,SH-19-6-1,4.85,,"
"
6607,8826,1005775,suhkruasendaja zusto 0.3kg,SH-13-13-85,4.85,6.49,"regular
"
6608,8827,7245958,kuivtoit ster.kass primacat kanal 0.4kg,SH-7-1-1,4.85,,"
"
6609,8825,112169,sojakaste kikkoman 0.15l,SH-13-11-71,4.85,,"
"
6610,8828,966194,kinkepakend seitse marja ecomari 0.08kg,SH-19-6-1,4.85,,"
"
6611,8833,993297,juust gouda trühvlilisandiga kg,SH-11-3-19,4.86,,"
"
6612,8834,261155,juust saint agur 33% kg,SH-11-3-12,4.87,,"
"
6613,8835,290926,hautatud kapsas 0.9kg,SH-19-5,4.87,,"
"
6614,8883,994717,mustika broilerikintsuliha rannamõisa 0.4kg,SH-8-9-20,4.89,,"
"
6615,8878,102363,oliiviõli borges classic 0.5l,SH-13-19-108,4.89,6.99,"loyalty
"
6616,8882,979729,vinnutatud veiseliha black angus 0.05kg,SH-8-23,4.89,,"
"
6617,8901,905169,seapraad kondita (kamarata),SH-8-14-25,4.89,,"
"
6618,8890,1004731,pastakaste pesto rosso barilla 0.2kg,SH-13-16-20,4.89,,"
"
6619,8877,7176979,mänguasi oosh vaht 8603q,SH-5-5-6,4.89,,"
"
6620,8894,952833,gouda talujuust küps 3 kuud nopri 0.25kg,SH-19-1,4.89,,"
"
6621,8895,7083980,klaasipuhastuslapid 20tk,SH-15-2-10,4.89,,"
"
6622,8897,994443,seafileeribad mango-tšilli rakvere 0.4kg,SH-8-14-20,4.89,,"
"
6623,8898,994447,fileeribad köögiviljadega tallegg 0.4kg,SH-8-9-20,4.89,,"
"
6624,8899,191289,piimašokolaad kinder love 0.037kg,SH-9-3-1,4.89,,"
"
6625,8893,984513,tofu maitsestamata mahe berief 0.4kg,SH-13-1-6-2,4.89,,"
"
6626,8875,808014,šokolaadikompvekkide assortii rimi 0.25kg,SH-9-6-7,4.89,,"
"
6627,8865,201844,krevetid soolvees viči 0.2kg,SH-8-3-4,4.89,,"
"
6628,8873,140424,"muu piiritusjook aramis ""v"" 36% 0.2l",SH-1-1,4.89,,"
"
6629,8874,811981,müsli kinoa ja vaarikatega rimi 0.35kg,SH-13-3-16,4.89,,"
"
6630,8840,1350647,karastusjook coca-cola 6x0.33l purk,SH-3-7,4.89,,"
"
6631,8842,212388,pirnōun nashi 1kl kg,SH-12-5-27,4.89,,"
"
6632,8852,967764,seaprae lõigud 0.285kg,SH-16-1,4.89,,"
"
6633,8857,812694,juust rimi grana padano 0.2kg,SH-11-3-19,4.89,,"
"
6634,8843,1002380,india pähklid meega röstit kommi asemel 0.15kg,SH-9-4-10,4.89,,"
"
6635,8861,811027,teriyaki kaste ica asia 0.3l,SH-13-11-69,4.89,,"
"
6636,8862,970409,eesti mahe kukeseened külmutatud 0.2kg,SH-4-3-16,4.89,,"
"
6637,8866,154124,mesi korio 0.5kg,SH-13-10-53,4.89,,"
"
6638,8870,925851,heeringafilee küla moodi 0.5kg,SH-8-16-20,4.89,,"
"
6639,8860,1003017,kakaomääre sarapuupähkliga valsoia 0.4kg,SH-13-10-62,4.89,,"
"
6640,8902,804432,kooritud mandel awake 0.4kg,SH-9-4-10,4.93,,"
"
6641,8903,919198,sea sisefilee rakvere kg,SH-8-14-25,4.94,,"
"
6642,8908,199209,bbq kaste magus chipotle santa maria 0.355kg,SH-13-16-21,4.95,,"
"
6643,8909,1008823,kaste bbq sriracha santa maria 0.35kg,SH-13-16-21,4.95,,"
"
6644,8907,969800,veiseliha konserv sirloin 0.33kg,SH-19-2,4.95,,"
"
6645,8906,199208,bbq kaste suitsumaitseline santa maria 0.365kg,SH-13-16-21,4.95,,"
"
6646,8905,199199,bbq kaste universaalne santa maria 0.355kg,SH-13-16-21,4.95,,"
"
6647,8904,128638,seljanka põltsamaa 0.53kg,SH-13-10-58,4.95,,"
"
6648,8910,813531,atl heeringafilee rimi basic õlis 1kg,SH-8-16-20,4.96,,"
"
6649,9074,7275768,kraabits e-raser 28.5 cm,SH-15-2-10,4.99,,"
"
6650,9072,1357465,froosh ananassi ban.-kookose smuuti 0.75l,SH-12-8-35,4.99,,"
"
6651,9070,7220686,gt.vein silver ghost cabernet sauvignon 0.75l,SH-1-11-3,4.99,,"
"
6652,9069,7220715,kpn.vein cielo pinot grigio blush 0.75l,SH-1-11-5,4.99,,"
"
6653,9068,7160254,vein el chivo cabernet sauvignon 0.75l,SH-1-11-3,4.99,,"
"
6654,9067,205109,grill-liha armeenia m&m 0.5kg,SH-8-14-20,4.99,,"
"
6655,9075,796566,jääsulataja de-icer -40c 0.5l,SH-15-2-10,4.99,,"
"
6656,9064,961171,pardirasv 0.21kg,SH-11-9-39,4.99,,"
"
6657,9063,961350,kintsulihast steik kolme juustuga 0.4kg,SH-8-9-20,4.99,,"
"
6658,9062,961894,mini õllesigarid rakvere 0.3kg,SH-8-15,4.99,,"
"
6659,9061,198364,tume šokolaad seemnetega põrgupiiga 0.3kg,SH-9-9-22,4.99,,"
"
6660,9057,268415,tiramisu 0.5kg,SH-11-2-2,4.99,,"
"
6661,9056,917357,juust camembert ile de france 0.125kg,SH-11-3-12,4.99,,"
"
6662,9032,1009996,päevalilleõli maria 1l,SH-13-19-110,4.99,,"
"
6663,9051,1356832,alkoholivaba glögg blossa 0.75l,SH-3-3,4.99,5.99,"regular
"
6664,9049,7271125,konserv koerale kanalihaga farm 0.4kg,SH-7-2-4,4.99,,"
"
6665,9046,987380,jäätis kaktus boom blue 0.405l 0.432kg,SH-4-1-6,4.99,,"
"
6666,9045,984837,taimetee mündine sidrun põhjala 0kg,SH-19-7,4.99,,"
"
6667,9044,7245670,pesapallikomplekt technok ss22,SH-5-5-7,4.99,,"
"
6668,9042,514964,kpn.vein cielo pinot grigio 0.75l,SH-1-11-6,4.99,,"
"
6669,9035,1010005,päevalilleõli diamond 1l,SH-13-19-110,4.99,,"
"
6670,9034,7271136,konserv koerale sealihaga farm 0.4kg,SH-7-2-4,4.99,,"
"
6671,9076,7169054,hari-kraabits 38cm ice-38,SH-15-2-10,4.99,,"
"
6672,9031,988086,vaarikad 0.225kg,SH-12-4-21,4.99,,"
"
6673,9030,1010452,päevalilleõli apus 1l,SH-13-19-110,4.99,,"
"
6674,9028,7083981,hoolduslapid 20tk,SH-15-2-10,4.99,,"
"
6675,9027,7083983,nahpindade hoolduslapid 20tk,SH-15-2-10,4.99,,"
"
6676,9026,994042,küülikuhakkliha rimi great life 0.3kg,SH-8-2-6,4.99,,"
"
6677,9054,802980,kassiliiv purrrfect bentonite paakuv 5l,SH-7-3-7,4.99,,"
"
6678,9077,1010599,näkileivad seesami & chia semper 0.17kg,SH-13-1-2,4.99,,"
"
6679,9126,7117892,puu.vv cosmopolitan diva berry fusion 0.75l,SH-1-10-25,4.99,,"
"
6680,9081,1372206,õlu strudel stout põhjala 11.5% 0.33l pudel,SH-1-6,4.99,,"
"
6681,9025,994754,talvine ahjuribi rannarootsi 0.5kg,SH-8-14-20,4.99,,"
"
6682,9184,7250689,"niisked beebisalvrätid water wipes,60tk",SH-5-1-2,4.99,,"
"
6683,9181,214220,surimist pulgad jahutatud viči 0.5kg,SH-8-7,4.99,,"
"
6684,9179,1010526,kommid pergale unique gianduja&cocoa 0.2kg,SH-9-3-1,4.99,,"
"
6685,9175,7228881,lendavate mänguas.komplekt technok ss22,SH-5-5-7,4.99,,"
"
6686,9174,974977,mustikad ämbris rimi 0.4kg,SH-12-4-19,4.99,,"
"
6687,9173,1350926,energiajook red bull 4x0.25l,SH-3-4,4.99,,"
"
6688,9171,995487,juustukuubikud old amsterdam 0.15kg,SH-11-3-19,4.99,,"
"
6689,9170,7260972,õhuvarskendaja fiber can green apple,SH-15-2-11,4.99,,"
"
6690,9146,973052,sink prosciutto crudo beretta 0.11kg,SH-8-23,4.99,,"
"
6691,9143,930524,mahe münt püramiidkotid 10tk põhjala,SH-19-7,4.99,,"
"
6692,9142,980969,mango-šokolaadikook pagarini 0.3kg,SH-6-1-2,4.99,,"
"
6693,9141,7250423,vahuvein casaletto spumante extra dry 0.75l,SH-1-10-25,4.99,,"
"
6694,9140,932753,seened shiitake mahe 0.15kg,SH-12-7,4.99,,"
"
6695,9191,7253240,pehmik ty atlas rebane võtmehoidja,SH-5-5-14,4.99,,"
"
6696,9136,1354621,siirup mojito mint monin 0.25l,SH-3-8-4,4.99,,"
"
6697,9135,7188172,nutitelefonihoidik havit 810,SH-15-2-12,4.99,,"
"
6698,9134,196837,müsli sarapuupähkl ja datlitega paulúns 0.45kg,SH-13-3-16,4.99,6.39,"regular
"
6699,9132,977112,halvaa-koorejäätis onu eskimo 1l 0.48kg,SH-4-1-8,4.99,,"
"
6700,9128,1005131,paprika suitsutatud magus la chinata 0.07kg,SH-13-12-75,4.99,,"
"
6701,9127,1005041,piimašokolaad leiva ja jõhvik.saarepiiga 0.3kg,SH-9-9-20,4.99,,"
"
6702,9125,7221059,kpn.vein elegido moscatel-macabeo 0.75l,SH-1-11-6,4.99,,"
"
6703,9121,1368542,gas.puuviljavein wõlu rabarber 0.75l,SH-1-10-25,4.99,,"
"
6704,9100,106843,ar.puuviljavein tulipunane talleke 0.7l,SH-1-11-1,4.99,,"
"
6705,9099,7259007,kraabits 27cm,SH-15-2-10,4.99,,"
"
6706,9094,784360,mänguasi pusle 100tk 16138 trefl,SH-5-5-10,4.99,,"
"
6707,9087,298041,mandariin sinfonia 1kl rimi 1.5kg,SH-12-5-29,4.99,,"
"
6708,9086,7217431,aromat puuviljavein imperial glögg 0.75l,SH-1-11-1,4.99,,"
"
6709,9082,804529,kuivatatud aprikoos kivita awake 0.4kg,SH-9-4-11,4.99,,"
"
6710,9080,1372200,õlu applehoff imperial calvados ba 11% 0.33l,SH-1-6,4.99,,"
"
6711,9024,1010517,kommid pergale unique marc de champagne 0.2kg,SH-9-3-1,4.99,,"
"
