,id,desc,category,price,old_price,discount_type
1331,160448,Tomatipüree basiilikuga Melissa 500g,SH-13-6-31,1.29,,"
"
1332,182257,Maisipulgad kondenspiimaga Lotte 130g,SH-9-8-17,1.29,,"
"
1333,1350309,"Limonaad traditsiooniline 1,5l",SH-3-7,1.29,,"
"
1334,1351802,"Limonaad Kelluke 1,5l",SH-3-7,1.29,,"
"
1335,1354409,"Karastusj Valgeklaar Õunamahlaga 1,5l",SH-3-7,1.29,,"
"
1336,1361324,"Jäätee virsikumaitsega must Rimi 1,5l",SH-3-5,1.29,,"
"
1337,810277,Maisisnäkk I Love Eco porgandi 8k 20g,SH-5-6-24,1.29,,"
"
1338,126483,Biskviitküpsised maasika marm.Maiasmokk 130g,SH-9-5-5,1.29,,"
"
1339,7104177,"Püree Semper ban-mustika-jogurti 6k,90g",SH-5-6-23,1.29,,"
"
1340,1350416,"Energiajook Battery 0,33l",SH-3-4,1.29,,"
"
1341,811487,Tuunikala õlis purustatud 185g,SH-8-5-8,1.29,,"
"
1342,1366984,"Õlu Alexander filtreerimata 5% 0,568l purk",SH-1-6,1.29,,"
"
1343,955153,Kohupiimakreem Alma jõhvika-kaneeli 300g,SH-11-4-21,1.29,,"
"
1344,7050868,Püree õuna-mango Semper 6k 90g,SH-5-6-23,1.29,,"
"
1345,7050869,Püree õun-maasikas Semper 6k 90g,SH-5-6-23,1.29,,"
"
1346,7070210,Püree aprikoosi-jog. Semper 6k 90g,SH-5-6-23,1.29,,"
"
1347,812424,Mahlajook multipuuvilja Rimi Basic 2l,SH-3-8-2,1.29,,"
"
1348,959001,Vanilje-šokolaadi küpsisesõõrik sulatatud 75g,SH-6-6,1.29,,"
"
1349,905304,Suitsujuustu snäkk Rambyno 75g,SH-11-3-13,1.29,,"
"
1350,967107,Jogurtijook ploomi-jäätise Sipsik 250g,SH-11-2-6,1.29,,"
"
1351,1368288,"Muu alk.jook Saku On Ice Rabarber 4% 0,33l",SH-1-6,1.29,,"
"
1352,1368204,"Karastusjook Kelluke ploomi 1,5l",SH-3-7,1.29,,"
"
1353,974978,Linaseemnesepik Leibur 360g,SH-6-8,1.29,,"
"
1354,298702,Kodusai Röst Fazer 500g,SH-6-7-21,1.29,,"
"
1355,1368245,"Õlu Karl Friedrich Helles 4,6%vol 0,568l",SH-1-6,1.29,,"
"
